NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S
 31042012;LUCHON;42.801500;0.600167;618;20240229;5.2;1;-3.3;1;609;9;14.4;1;1535;9;4.9;1;5.6;1;17.7;1;;;;;527;9;1.4;1;;;5.2;1;20;9;2027;9;10.0;1;20;9;1942;9;;;;;;;9.2;1;;;1942;9
 31042012;LUCHON;42.801500;0.600167;618;20240301;0.0;1;1.2;1;649;9;12.5;1;1300;9;6.0;1;6.9;1;11.3;1;;;;;0;9;1.8;1;;;5.4;1;190;1;1858;9;8.2;1;190;1;1850;9;;;;;;;7.7;1;;;1850;9
 31042012;LUCHON;42.801500;0.600167;618;20240302;19.0;1;0.6;1;222;9;12.8;1;1345;9;6.1;1;6.7;1;12.2;1;;;;;0;9;3.3;1;;;8.4;1;10;9;1925;9;14.7;1;190;1;1345;9;;;;;;;13.5;1;;;1231;9
 31042012;LUCHON;42.801500;0.600167;618;20240303;5.0;1;0.2;1;50;9;5.8;1;1045;9;1.9;1;3.0;1;5.6;1;;;;;0;9;0.7;1;;;2.4;1;190;1;1352;9;4.4;1;350;1;1512;9;;;;;;;4.0;1;;;1528;9
 31042012;LUCHON;42.801500;0.600167;618;20240304;1.2;1;-0.5;1;432;9;10.0;1;1536;9;4.7;1;4.8;1;10.5;1;;;;;68;9;1.8;1;;;4.2;1;190;1;603;9;8.1;1;140;1;447;9;;;;;;;7.2;1;;;537;9
 31042012;LUCHON;42.801500;0.600167;618;20240305;0.0;1;2.9;1;217;9;10.9;1;1313;9;5.3;1;6.9;1;8.0;1;;;;;0;9;2.2;1;;;7.4;1;10;1;1327;9;12.2;1;360;1;1321;9;;;;;;;11.3;1;;;1313;9
 31042012;LUCHON;42.801500;0.600167;618;20240306;0.2;1;-2.3;1;540;9;14.4;1;1231;9;5.3;1;6.1;1;16.7;1;;;;;331;9;1.6;1;;;6.1;1;360;1;1413;9;9.7;1;350;1;1510;9;;;;;;;9.0;1;;;1355;9
 31042012;LUCHON;42.801500;0.600167;618;20240307;1.2;1;-0.5;1;144;9;17.6;1;1430;9;8.7;1;8.6;1;18.1;1;;;;;150;9;2.6;1;;;9.2;1;200;1;1810;9;15.8;1;210;1;1808;9;;;;;;;13.8;1;;;1444;9
 31042012;LUCHON;42.801500;0.600167;618;20240308;1.8;1;6.0;1;843;9;12.1;1;1220;9;9.5;1;9.1;1;6.1;1;;;;;0;9;3.9;1;;;9.4;1;170;9;2355;9;18.6;1;160;9;2224;9;;;;;;;17.2;1;;;2235;9
 31042012;LUCHON;42.801500;0.600167;618;20240309;0.4;1;6.3;1;1947;9;13.1;1;1545;9;8.6;1;9.7;1;6.8;1;;;;;0;9;4.5;1;;;10.8;1;180;1;318;9;22.7;1;180;1;234;9;;;;;;;21.6;1;;;234;9
 31042012;LUCHON;42.801500;0.600167;618;20240310;6.0;1;0.6;1;614;9;12.9;1;1131;9;6.5;1;6.8;1;12.3;1;;;;;0;9;2.3;1;;;7.0;1;190;1;1154;9;10.5;1;30;1;1331;9;;;;;;;9.5;1;;;1333;9
 31042012;LUCHON;42.801500;0.600167;618;20240311;2.6;1;4.2;1;557;9;8.0;1;1406;9;5.8;1;6.1;1;3.8;1;;;;;0;9;1.1;1;;;5.7;1;10;1;1500;9;9.0;1;20;1;1450;9;;;;;;;8.3;1;;;1450;9
 31042012;LUCHON;42.801500;0.600167;618;20240312;0.2;1;1.1;1;602;9;14.6;1;1319;9;7.8;1;7.9;1;13.5;1;;;;;0;9;1.6;1;;;5.5;1;10;1;1457;9;9.7;1;350;1;1509;9;;;;;;;8.7;1;;;1509;9
 31042012;LUCHON;42.801500;0.600167;618;20240313;0.2;1;-1.2;1;650;9;19.4;1;1335;9;8.3;1;9.1;1;20.6;1;;;;;192;9;1.3;1;;;5.7;1;10;1;1449;9;9.5;1;20;1;1447;9;;;;;;;8.7;1;;;1447;9
 31042012;LUCHON;42.801500;0.600167;618;20240314;0.0;1;0.6;1;516;9;22.2;1;1335;9;11.0;1;11.4;1;21.6;1;;;;;0;9;1.7;1;;;6.4;1;360;1;1448;9;10.9;1;10;1;1458;9;;;;;;;9.5;1;;;1458;9
 31042012;LUCHON;42.801500;0.600167;618;20240315;0.0;1;5.6;1;411;9;19.6;1;1208;9;12.7;1;12.6;1;14.0;1;;;;;0;9;1.9;1;;;6.5;1;360;1;1318;9;12.5;1;350;1;1326;9;;;;;;;10.5;1;;;1326;9
 31042012;LUCHON;42.801500;0.600167;618;20240316;0.0;1;7.6;1;605;9;20.6;1;1339;9;13.4;1;14.1;1;13.0;1;;;;;0;9;1.7;1;;;5.8;1;350;1;1454;9;10.1;1;360;1;1510;9;;;;;;;9.3;1;;;1445;9
 31042012;LUCHON;42.801500;0.600167;618;20240317;0.2;1;3.7;1;631;9;22.8;1;1250;9;13.2;1;13.3;1;19.1;1;;;;;0;9;1.7;1;;;6.0;1;360;1;1431;9;9.9;1;360;1;1431;9;;;;;;;9.2;1;;;1431;9
 31042012;LUCHON;42.801500;0.600167;618;20240318;0.0;1;6.9;1;114;9;19.8;1;1358;9;13.8;1;13.4;1;12.9;1;;;;;0;9;2.5;1;;;6.7;1;360;1;1501;9;11.6;1;360;1;1354;9;;;;;;;10.9;1;;;1354;9
 31042012;LUCHON;42.801500;0.600167;618;20240319;0.2;1;6.2;1;431;9;22.2;1;1255;9;13.8;1;14.2;1;16.0;1;;;;;0;9;1.9;1;;;7.0;1;360;1;1319;9;11.5;1;340;1;1303;9;;;;;;;10.4;1;;;1333;9
 31042012;LUCHON;42.801500;0.600167;618;20240320;0.0;1;6.9;1;628;9;24.8;1;1122;9;15.3;1;15.9;1;17.9;1;;;;;0;9;1.8;1;;;5.5;1;190;1;1134;9;10.1;1;210;1;1258;9;;;;;;;9.1;1;;;1259;9
 31042012;LUCHON;42.801500;0.600167;618;20240321;0.2;1;7.5;1;609;9;23.1;1;1333;9;15.0;1;15.3;1;15.6;1;;;;;0;9;1.7;1;;;7.1;1;360;1;1400;9;12.3;1;350;1;1353;9;;;;;;;10.6;1;;;1447;9
 31042012;LUCHON;42.801500;0.600167;618;20240322;0.6;1;6.0;1;623;9;24.0;1;1527;9;14.9;1;15.0;1;18.0;1;;;;;0;9;1.9;1;;;6.9;1;10;1;1234;9;13.2;1;330;1;1407;9;;;;;;;10.4;1;;;1404;9
 31042012;LUCHON;42.801500;0.600167;618;20240323;0.0;1;9.4;1;703;9;12.0;1;1511;9;10.5;1;10.7;1;2.6;1;;;;;0;9;3.6;1;;;7.6;1;30;1;652;9;11.7;1;20;1;635;9;;;;;;;10.8;1;;;548;9
 31042012;LUCHON;42.801500;0.600167;618;20240324;0.2;1;6.1;1;450;9;14.3;1;1402;9;9.4;1;10.2;1;8.2;1;;;;;0;9;2.8;1;;;6.6;1;360;1;1333;9;12.5;1;20;1;1457;9;;;;;;;10.8;1;;;1457;9
 31042012;LUCHON;42.801500;0.600167;618;20240325;4.0;1;3.1;1;503;9;19.1;1;1139;9;9.8;1;11.1;1;16.0;1;;;;;0;9;1.8;1;;;6.2;1;180;1;1228;9;14.5;1;80;1;1120;9;;;;;;;13.0;1;;;1120;9
 31042012;LUCHON;42.801500;0.600167;618;20240326;9.0;1;3.8;1;1742;9;7.0;1;601;9;5.3;1;5.4;1;3.2;1;;;;;0;9;2.7;1;;;6.4;1;20;1;623;9;10.9;1;10;1;630;9;;;;;;;10.2;1;;;630;9
 31042012;LUCHON;42.801500;0.600167;618;20240327;0.8;1;-1.3;1;335;9;13.4;1;1239;9;7.6;1;6.1;1;14.7;1;;;;;294;9;3.0;1;;;12.6;1;170;9;1941;9;22.3;1;170;9;1937;9;;;;;;;20.5;1;;;1937;9
 31042012;LUCHON;42.801500;0.600167;618;20240328;7.6;1;5.9;1;544;9;17.4;1;1307;9;11.7;1;11.7;1;11.5;1;;;;;0;9;4.5;1;;;11.6;1;190;9;2153;9;21.0;1;200;9;2022;9;;;;;;;19.2;1;;;1956;9
 31042012;LUCHON;42.801500;0.600167;618;20240329;7.4;1;8.3;1;1757;9;19.2;1;1013;9;12.7;1;13.8;1;10.9;1;;;;;0;9;6.6;1;;;14.4;1;180;1;1252;9;26.8;1;170;1;1242;9;;;;;;;24.0;1;;;1245;9
 31042012;LUCHON;42.801500;0.600167;618;20240330;2.0;1;5.0;1;412;9;15.0;1;1147;9;10.0;1;10.0;1;10.0;1;;;;;0;9;2.7;1;;;8.5;1;190;1;1424;9;13.6;1;200;1;1414;9;;;;;;;12.4;1;;;1152;9
 31042012;LUCHON;42.801500;0.600167;618;20240331;8.2;1;6.1;1;620;9;11.8;1;948;9;7.5;1;9.0;1;5.7;1;;;;;0;9;1.9;1;;;7.9;1;180;1;838;9;12.8;1;100;1;950;9;;;;;;;11.6;1;;;950;9
 31042012;LUCHON;42.801500;0.600167;618;20240401;1.4;1;0.5;1;509;9;14.9;1;1444;9;6.9;1;7.7;1;14.4;1;;;;;0;9;2.0;1;;;7.8;1;190;1;1222;9;14.9;1;140;1;1724;9;;;;;;;12.7;1;;;1022;9
 31042012;LUCHON;42.801500;0.600167;618;20240402;0.0;1;-0.1;1;552;9;18.9;1;1157;9;9.4;1;9.4;1;19.0;1;;;;;13;9;2.1;1;;;6.5;1;180;1;1327;9;12.7;1;160;1;1403;9;;;;;;;11.4;1;;;1403;9
 31042012;LUCHON;42.801500;0.600167;618;20240403;0.2;1;3.0;1;537;9;19.1;1;1307;9;11.4;1;11.1;1;16.1;1;;;;;0;9;2.4;1;;;6.3;1;360;1;1329;9;10.5;1;350;1;1326;9;;;;;;;9.7;1;;;1321;9
 31042012;LUCHON;42.801500;0.600167;618;20240404;0.0;1;3.1;1;539;9;22.5;1;1331;9;13.1;1;12.8;1;19.4;1;;;;;0;9;1.9;1;;;6.1;1;360;1;1222;9;10.9;1;360;1;1148;9;;;;;;;9.3;1;;;1148;9
 31042012;LUCHON;42.801500;0.600167;618;20240405;0.0;1;8.5;1;22;9;25.9;1;1241;9;16.9;1;17.2;1;17.4;1;;;;;0;9;2.1;1;;;6.0;1;180;1;1327;9;12.2;1;200;1;1757;9;;;;;;;10.7;1;;;1757;9
 31042012;LUCHON;42.801500;0.600167;618;20240406;0.0;1;8.1;1;256;9;29.4;1;1420;9;21.3;1;18.8;1;21.3;1;;;;;0;9;3.4;1;;;9.9;1;180;1;1845;9;18.7;1;240;1;1231;9;;;;;;;17.7;1;;;1830;9
 31042012;LUCHON;42.801500;0.600167;618;20240407;4.0;1;13.2;1;538;9;25.7;1;948;9;17.8;1;19.5;1;12.5;1;;;;;0;9;3.6;1;;;13.9;1;170;1;1034;9;25.8;1;170;1;1027;9;;;;;;;22.6;1;;;926;9
 31042012;LUCHON;42.801500;0.600167;618;20240408;8.0;1;10.2;1;2225;9;24.9;1;1159;9;16.3;1;17.6;1;14.7;1;;;;;0;9;5.7;1;;;12.1;1;180;1;300;9;26.0;1;220;1;357;9;;;;;;;24.1;1;;;357;9
 31042012;LUCHON;42.801500;0.600167;618;20240409;0.4;1;4.5;1;509;9;11.8;1;1428;9;7.1;1;8.2;1;7.3;1;;;;;0;9;1.7;1;;;5.4;1;10;1;1255;9;11.0;1;340;1;1517;9;;;;;;;9.9;1;;;1517;9
 31042012;LUCHON;42.801500;0.600167;618;20240410;0.2;1;0.8;1;628;9;14.4;1;1440;9;8.0;1;7.6;1;13.6;1;;;;;0;9;2.1;1;;;6.4;1;360;1;1142;9;11.3;1;350;1;1144;9;;;;;;;10.3;1;;;1144;9
 31042012;LUCHON;42.801500;0.600167;618;20240411;0.0;1;1.8;1;556;9;20.0;1;1320;9;10.5;1;10.9;1;18.2;1;;;;;0;9;1.8;1;;;7.6;1;360;1;1444;9;13.6;1;350;1;1431;9;;;;;;;12.1;1;;;1437;9
 31042012;LUCHON;42.801500;0.600167;618;20240412;0.2;1;1.9;1;505;9;25.6;1;1411;9;13.6;1;13.8;1;23.7;1;;;;;0;9;1.8;1;;;6.9;1;10;1;1245;9;11.3;1;360;1;1245;9;;;;;;;9.9;1;;;1207;9
 31042012;LUCHON;42.801500;0.600167;618;20240413;0.0;1;2.9;1;558;9;28.0;1;1250;9;15.6;1;15.5;1;25.1;1;;;;;0;9;1.7;1;;;7.0;1;360;1;1421;9;12.4;1;10;1;1405;9;;;;;;;11.6;1;;;1405;9
 31042012;LUCHON;42.801500;0.600167;618;20240414;0.2;1;6.0;1;615;9;26.9;1;1357;9;17.1;1;16.5;1;20.9;1;;;;;0;9;2.0;1;;;7.4;1;360;1;1256;9;13.7;1;350;1;1259;9;;;;;;;12.0;1;;;1256;9
 31042012;LUCHON;42.801500;0.600167;618;20240415;0.0;1;10.3;1;339;9;13.4;1;1252;9;11.4;1;11.9;1;3.1;1;;;;;0;9;2.8;1;;;5.9;1;10;1;853;9;10.8;1;10;1;846;9;;;;;;;9.3;1;;;846;9
 31042012;LUCHON;42.801500;0.600167;618;20240416;0.2;1;7.6;1;11;9;12.8;1;916;9;9.2;1;10.2;1;5.2;1;;;;;0;9;3.0;1;;;8.4;1;20;1;1219;9;12.6;1;30;1;956;9;;;;;;;11.2;1;;;1159;9
 31042012;LUCHON;42.801500;0.600167;618;20240417;0.2;1;4.3;1;522;9;12.8;1;1411;9;8.6;1;8.6;1;8.5;1;;;;;0;9;3.1;1;;;8.3;1;360;1;1238;9;14.4;1;10;1;1301;9;;;;;;;12.8;1;;;1301;9
 31042012;LUCHON;42.801500;0.600167;618;20240418;3.4;1;5.4;1;457;9;11.1;1;1251;9;6.3;1;8.3;1;5.7;1;;;;;0;9;1.1;1;;;5.8;1;10;1;1316;9;10.7;1;10;1;1311;9;;;;;;;9.8;1;;;1311;9
 31042012;LUCHON;42.801500;0.600167;618;20240419;0.2;1;-2.0;1;449;9;18.0;1;1455;9;8.0;1;8.0;1;20.0;1;;;;;324;9;1.9;1;;;7.3;1;360;1;1318;9;14.3;1;20;1;1201;9;;;;;;;12.0;1;;;1201;9
 31042012;LUCHON;42.801500;0.600167;618;20240420;0.2;1;0.1;1;331;9;17.9;1;1452;9;10.1;1;9.0;1;17.8;1;;;;;0;9;2.6;1;;;7.0;1;360;1;1304;9;13.9;1;360;1;1302;9;;;;;;;12.5;1;;;1302;9
 31042012;LUCHON;42.801500;0.600167;618;20240421;0.0;1;0.7;1;423;9;14.9;1;1433;9;9.0;1;7.8;1;14.2;1;;;;;0;9;3.3;1;;;7.9;1;360;1;1405;9;15.3;1;360;1;1235;9;;;;;;;12.6;1;;;1235;9
 31042012;LUCHON;42.801500;0.600167;618;20240422;0.4;1;4.4;1;550;9;10.8;1;1222;9;6.9;1;7.6;1;6.4;1;;;;;0;9;3.3;1;;;7.3;1;10;1;1234;9;12.0;1;30;1;1556;9;;;;;;;11.4;1;;;1556;9
 31042012;LUCHON;42.801500;0.600167;618;20240423;4.6;1;1.5;1;723;9;6.9;1;1214;9;4.0;1;4.2;1;5.4;1;;;;;0;9;1.7;1;;;3.9;1;180;1;1218;9;8.4;1;280;9;2107;9;;;;;;;7.7;1;;;2107;9
 31042012;LUCHON;42.801500;0.600167;618;20240424;0.2;1;0.8;1;512;9;11.9;1;1403;9;6.3;1;6.4;1;11.1;1;;;;;0;9;1.8;1;;;6.2;1;360;1;1703;9;11.1;1;330;1;1703;9;;;;;;;9.8;1;;;1703;9
 31042012;LUCHON;42.801500;0.600167;618;20240425;7.6;1;3.5;1;441;9;14.6;1;1103;9;8.2;1;9.1;1;11.1;1;;;;;0;9;1.4;1;;;6.1;1;360;1;1230;9;10.9;1;340;1;1230;9;;;;;;;9.9;1;;;1226;9
 31042012;LUCHON;42.801500;0.600167;618;20240426;5.2;1;1.3;1;554;9;16.3;1;1537;9;9.6;1;8.8;1;15.0;1;;;;;0;9;1.9;1;;;5.9;1;10;1;1713;9;9.8;1;360;1;1711;9;;;;;;;9.2;1;;;1711;9
 31042012;LUCHON;42.801500;0.600167;618;20240427;19.2;1;8.0;1;1749;9;12.5;1;1158;9;8.9;1;10.3;1;4.5;1;;;;;0;9;1.9;1;;;6.7;1;200;1;1141;9;11.4;1;200;1;1139;9;;;;;;;10.3;1;;;1235;9
 31042012;LUCHON;42.801500;0.600167;618;20240428;8.8;1;4.5;1;2344;9;14.4;1;1142;9;9.4;1;9.5;1;9.9;1;;;;;0;9;1.9;1;;;6.1;1;10;1;1211;9;11.5;1;10;1;1438;9;;;;;;;9.6;1;;;1429;9
 31042012;LUCHON;42.801500;0.600167;618;20240429;9.4;1;7.1;1;519;9;11.0;1;1323;9;8.7;1;9.1;1;3.9;1;;;;;0;9;0.9;1;;;3.8;1;360;1;1428;9;6.1;1;20;1;1419;9;;;;;;;5.7;1;;;1420;9
 31042012;LUCHON;42.801500;0.600167;618;20240430;0.4;1;5.6;1;325;9;17.2;1;1534;9;11.5;1;11.4;1;11.6;1;;;;;0;9;2.3;1;;;7.0;1;10;1;1400;9;11.8;1;340;1;1422;9;;;;;;;10.6;1;;;1350;9
 31042012;LUCHON;42.801500;0.600167;618;20240501;12.8;1;4.1;1;1758;9;10.5;1;935;9;6.8;1;7.3;1;6.4;1;;;;;0;9;1.8;1;;;6.7;1;360;1;953;9;11.6;1;340;1;940;9;;;;;;;10.2;1;;;1001;9
 31042012;LUCHON;42.801500;0.600167;618;20240502;1.4;1;2.9;1;143;9;13.9;1;1433;9;7.0;1;8.4;1;11.0;1;;;;;0;9;1.4;1;;;5.2;1;10;1;935;9;8.6;1;20;1;938;9;;;;;;;8.0;1;;;1625;9
 31042012;LUCHON;42.801500;0.600167;618;20240503;0.2;1;1.1;1;252;9;17.5;1;1333;9;10.2;1;9.3;1;16.4;1;;;;;0;9;2.2;1;;;6.6;1;360;1;1210;9;12.1;1;360;1;1246;9;;;;;;;11.4;1;;;1246;9
 31042012;LUCHON;42.801500;0.600167;618;20240504;0.0;1;6.9;1;454;9;21.4;1;1040;9;14.7;1;14.2;1;14.5;1;;;;;0;9;2.1;1;;;6.4;1;10;1;1607;9;12.4;1;30;1;1603;9;;;;;;;11.0;1;;;1603;9
 31042012;LUCHON;42.801500;0.600167;618;20240505;2.4;1;7.7;1;516;9;22.5;1;1042;9;15.4;1;15.1;1;14.8;1;;;;;0;9;2.1;1;;;9.3;1;360;9;1917;9;19.0;1;360;9;1911;9;;;;;;;15.9;1;;;1911;9
 31042012;LUCHON;42.801500;0.600167;618;20240506;0.2;1;8.3;1;604;9;13.3;1;1155;9;10.4;1;10.8;1;5.0;1;;;;;0;9;3.2;1;;;7.8;1;10;1;359;9;12.5;1;20;1;350;9;;;;;;;11.5;1;;;350;9
 31042012;LUCHON;42.801500;0.600167;618;20240507;19.0;1;6.0;1;447;9;13.3;1;1320;9;9.1;1;9.7;1;7.3;1;;;;;0;9;1.6;1;;;6.7;1;10;1;1453;9;11.5;1;10;1;1449;9;;;;;;;10.9;1;;;1449;9
 31042012;LUCHON;42.801500;0.600167;618;20240508;0.2;1;6.7;1;12;9;19.5;1;1318;9;12.0;1;13.1;1;12.8;1;;;;;0;9;1.8;1;;;6.5;1;360;1;1421;9;11.8;1;360;1;1447;9;;;;;;;10.4;1;;;1446;9
 31042012;LUCHON;42.801500;0.600167;618;20240509;0.2;1;3.4;1;446;9;22.2;1;1344;9;13.5;1;12.8;1;18.8;1;;;;;0;9;1.9;1;;;6.8;1;360;1;1357;9;12.3;1;350;1;1511;9;;;;;;;11.1;1;;;1330;9
 31042012;LUCHON;42.801500;0.600167;618;20240510;0.2;1;5.9;1;446;9;25.9;1;1250;9;16.6;1;15.9;1;20.0;1;;;;;0;9;2.0;1;;;6.5;1;360;1;1510;9;12.1;1;10;1;1519;9;;;;;;;10.2;1;;;1431;9
 31042012;LUCHON;42.801500;0.600167;618;20240511;0.2;1;8.4;1;441;9;27.0;1;1244;9;18.3;1;17.7;1;18.6;1;;;;;0;9;2.1;1;;;6.5;1;360;1;1221;9;13.2;1;30;9;2059;9;;;;;;;11.9;1;;;2059;9
 31042012;LUCHON;42.801500;0.600167;618;20240512;0.0;1;10.0;1;432;9;17.7;1;1241;9;14.3;1;13.9;1;7.7;1;;;;;0;9;3.0;1;;;6.7;1;360;1;1234;9;11.6;1;360;1;850;9;;;;;;;10.5;1;;;910;9
 31042400;Superbagneres;42.770500;0.576333;1763;20230101;0.1;1;5.6;1;;;13.7;1;;;;;9.7;1;8.1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230102;6.0;1;3.3;1;;;3.4;1;;;;;3.4;1;0.1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230103;0.0;1;0.0;1;;;2.9;1;;;;;1.5;1;2.9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230104;;;-0.4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230105;0.0;1;;;;;7.9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230106;;;0.3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230114;0.0;1;;;;;11.0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230115;;;-1.1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230118;5.5;1;;;;;-6.2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230119;;;-8.6;1;;;0.1;1;;;;;-4.3;1;8.7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230120;0.0;1;-8.6;1;;;-4.3;1;;;;;-6.5;1;4.3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230121;;;-11.9;1;;;-8.1;1;;;;;-10.0;1;3.8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230122;0.1;1;-11.1;1;;;-6.3;1;;;;;-8.7;1;4.8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230123;5.3;1;-9.9;1;;;-8.1;1;;;;;-9.0;1;1.8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230124;0.0;1;-12.4;1;;;-0.6;1;;;;;-6.5;1;11.8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230125;15.0;1;-8.4;1;;;0.2;1;;;;;-4.1;1;8.6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230126;0.0;1;-9.1;1;;;0.2;1;;;;;-4.5;1;9.3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230127;18.0;1;-9.9;1;;;-5.1;1;;;;;-7.5;1;4.8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230128;0.0;1;-9.9;1;;;-4.0;1;;;;;-7.0;1;5.9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230129;;;-9.9;1;;;2.0;1;;;;;-4.0;1;11.9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230130;0.0;1;-9.9;1;;;3.8;1;;;;;-3.1;1;13.7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230131;0.0;1;-9.9;1;;;10.4;1;;;;;0.3;1;20.3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230201;0.0;1;-5.4;1;;;4.1;1;;;;;-0.7;1;9.5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230202;0.0;1;-5.4;1;;;7.6;1;;;;;1.1;1;13.0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230203;0.0;1;0.8;1;;;10.4;1;;;;;5.6;1;9.6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230204;0.0;1;-0.8;1;;;10.4;1;;;;;4.8;1;11.2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230205;0.0;1;0.2;1;;;4.2;1;;;;;2.2;1;4.0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230206;0.1;1;-5.7;1;;;1.0;1;;;;;-2.4;1;6.7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230207;0.0;1;-5.8;1;;;1.0;1;;;;;-2.4;1;6.8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230208;0.0;1;-5.1;1;;;4.1;1;;;;;-0.5;1;9.2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230209;0.0;1;-6.2;1;;;0.8;1;;;;;-2.7;1;7.0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230210;0.0;1;-6.4;1;;;5.9;1;;;;;-0.3;1;12.3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230211;0.0;1;-1.3;1;;;9.4;1;;;;;4.1;1;10.7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230212;0.0;1;-1.3;1;;;10.2;1;;;;;4.5;1;11.5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230213;0.0;1;2.1;1;;;11.9;1;;;;;7.0;1;9.8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 31042400;Superbagneres;42.770500;0.576333;1763;20230214;0.0;1;2.1;1;;;9.5;1;;;;;5.8;1;7.4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
